,id,type,date,date_unixtime,actor,actor_id,action,title,text,text_entities,from,from_id,reply_to_message_id,photo,photo_file_size,width,height,edited,edited_unixtime,reactions,inviter,members,file,file_name,file_size,thumbnail,thumbnail_file_size,mime_type,location_information,forwarded_from,media_type,sticker_emoji,duration_seconds,poll,via_bot,place_name,address,message_id
3155,3216,message,2024-08-08T20:39:08,1723142348,,,,,А кто-нибудь писал Ostermeierу на почту? Он долго отвечает?,"[{'type': 'plain', 'text': 'А кто-нибудь писал Ostermeierу на почту? Он долго отвечает?'}]",Evgenia,user5666393736,,,,,,2024-08-08T20:39:28,1723142368,,,,,,,,,,,,,,,,,,,
3156,3217,message,2024-08-08T20:43:47,1723142627,,,,,очень долго и очень нехотя,"[{'type': 'plain', 'text': 'очень долго и очень нехотя'}]",МЖ,user3160908,3216.0,,,,,2024-08-19T23:25:03,1724102703,"[{'type': 'emoji', 'count': 1, 'emoji': '❤', 'recent': [{'from': 'alina', 'from_id': 'user481369631', 'date': '2024-08-19T23:25:03'}]}]",,,,,,,,,,,,,,,,,,
3157,3218,message,2024-08-08T20:43:48,1723142628,,,,,Неделю-две,"[{'type': 'plain', 'text': 'Неделю-две'}]",Misha Avrutskiy,user787983282,3216.0,,,,,,,,,,,,,,,,,,,,,,,,,
3158,3219,message,2024-08-08T20:44:01,1723142641,,,,,Написал 1 августа ответа нет🤡,"[{'type': 'plain', 'text': 'Написал 1 августа ответа нет🤡'}]",Aza Natürlich,user1197228025,3216.0,,,,,2024-08-08T21:26:28,1723145188,"[{'type': 'emoji', 'count': 1, 'emoji': '🤡', 'recent': [{'from': 'МЖ', 'from_id': 'user3160908', 'date': '2024-08-08T21:26:28'}]}]",,,,,,,,,,,,,,,,,,
3159,3220,message,2024-08-08T20:44:40,1723142680,,,,,спасибо!,"[{'type': 'plain', 'text': 'спасибо!'}]",Evgenia,user5666393736,,,,,,,,,,,,,,,,,,,,,,,,,,
3160,3221,message,2024-08-08T21:30:41,1723145441,,,,,"А кому недавно ответили, подскажите, пожалуйста, на какую дату (примерно) вам назначили термин?","[{'type': 'plain', 'text': 'А кому недавно ответили, подскажите, пожалуйста, на какую дату (примерно) вам назначили термин?'}]",Polina,user1194307341,,,,,,,,,,,,,,,,,,,,,,,,,,
3161,3222,message,2024-08-08T21:52:12,1723146732,,,,,"16 августа, записывался 25 июля","[{'type': 'plain', 'text': '16 августа, записывался 25 июля'}]",Sergei B.,user343314168,3221.0,,,,,2024-08-08T21:52:25,1723146745,,,,,,,,,,,,,,,,,,,
3162,3223,message,2024-08-08T21:54:06,1723146846,,,,,А он документы на продление по почте отправляет или как это происходит?,"[{'type': 'plain', 'text': 'А он документы на продление по почте отправляет или как это происходит?'}]",Evgenia,user5666393736,3222.0,,,,,,,,,,,,,,,,,,,,,,,,,
3163,3224,message,2024-08-08T21:54:39,1723146879,,,,,не очень понял вопрос,"[{'type': 'plain', 'text': 'не очень понял вопрос'}]",Sergei B.,user343314168,3223.0,,,,,,,,,,,,,,,,,,,,,,,,,
3164,3225,message,2024-08-08T21:54:47,1723146887,,,,,как это со стороны студента выглядит?,"[{'type': 'plain', 'text': 'как это со стороны студента выглядит?'}]",Sergei B.,user343314168,,,,,,,,,,,,,,,,,,,,,,,,,,
3165,3226,message,2024-08-08T21:56:14,1723146974,,,,,Да 😅,"[{'type': 'plain', 'text': 'Да 😅'}]",Evgenia,user5666393736,3225.0,,,,,,,,,,,,,,,,,,,,,,,,,
3166,3227,message,2024-08-08T21:57:46,1723147066,,,,,"мне лично он скинул форму для подачи на внж, сказал заполнить и отправить ее обратно. Также прикрепить сканы документов, которые в этой форме отмечены были. На вопросы мои касательно формы по электронной почте он отвечать отказался, мол, вживую, на термине, все дозаполним, сейчас делай как можешь","[{'type': 'plain', 'text': 'мне лично он скинул форму для подачи на внж, сказал заполнить и отправить ее обратно. Также прикрепить сканы документов, которые в этой форме отмечены были. На вопросы мои касательно формы по электронной почте он отвечать отказался, мол, вживую, на термине, все дозаполним, сейчас делай как можешь'}]",Sergei B.,user343314168,,,,,,,,,,,,,,,,,,,,,,,,,,
3167,3228,message,2024-08-08T21:59:33,1723147173,,,,,Спасибо!,"[{'type': 'plain', 'text': 'Спасибо!'}]",Evgenia,user5666393736,3227.0,,,,,,,,,,,,,,,,,,,,,,,,,
3168,3229,message,2024-08-08T22:05:44,1723147544,,,,,"['Нуу, не обязательно именно по этой процедуре - ты можешь найти эту форму на ', {'type': 'text_link', 'text': 'сайте', 'href': 'https://www.landkreis-deggendorf.de/leben-arbeiten/auslaenderwesen/auslaenderwesen-aufenhaltsgesetz/?aufenthaltserlaubnis-fuer-studierende&orga=89611'}, ' там же где и почта вместе со списком всех документов, и уже первым письмом прислать архивом все доки. После на термине он чисто дал другую распечатку где я чекнул свои данные и расписался, сделал отпечатки и все; вопросов по докам больше вообще не было. \n\nНу и после он через пару-тройку недель звонит назначает термин на получение, там уже без сложностей']","[{'type': 'plain', 'text': 'Нуу, не обязательно именно по этой процедуре - ты можешь найти эту форму на '}, {'type': 'text_link', 'text': 'сайте', 'href': 'https://www.landkreis-deggendorf.de/leben-arbeiten/auslaenderwesen/auslaenderwesen-aufenhaltsgesetz/?aufenthaltserlaubnis-fuer-studierende&orga=89611'}, {'type': 'plain', 'text': ' там же где и почта вместе со списком всех документов, и уже первым письмом прислать архивом все доки. После на термине он чисто дал другую распечатку где я чекнул свои данные и расписался, сделал отпечатки и все; вопросов по докам больше вообще не было. \n\nНу и после он через пару-тройку недель звонит назначает термин на получение, там уже без сложностей'}]",Misha Avrutskiy,user787983282,3227.0,,,,,2024-08-08T22:38:59,1723149539,"[{'type': 'emoji', 'count': 1, 'emoji': '👍', 'recent': [{'from': 'Evgenia', 'from_id': 'user5666393736', 'date': '2024-08-08T22:38:59'}]}]",,,,,,,,,,,,,,,,,,
3169,3230,message,2024-08-08T22:06:51,1723147611,,,,,"Кстати еще относительно важно - примерно между первым и вторым термином придет бумажное письмо с пин-кодами для использования внж онлайн. Хз это только для первого внж или для каждого отдельные присылают, но почту чекать тоже стоит","[{'type': 'plain', 'text': 'Кстати еще относительно важно - примерно между первым и вторым термином придет бумажное письмо с пин-кодами для использования внж онлайн. Хз это только для первого внж или для каждого отдельные присылают, но почту чекать тоже стоит'}]",Misha Avrutskiy,user787983282,,,,,,,,,,,,,,,,,,,,,,,,,,
3171,3232,message,2024-08-08T22:13:04,1723147984,,,,,"понятно, спасибо","[{'type': 'plain', 'text': 'понятно, спасибо'}]",Polina,user1194307341,3222.0,,,,,,,,,,,,,,,,,,,,,,,,,
3172,3233,message,2024-08-09T15:46:51,1723211211,,,,,"Сколько дней в год студент может работать? Поделитесь ссылкой на закон, плиз! Вроде что- то меняли...У меня сейчас стоит вопрос о работе три полных дня в неделю, два они не хотят (((","[{'type': 'plain', 'text': 'Сколько дней в год студент может работать? Поделитесь ссылкой на закон, плиз! Вроде что- то меняли...У меня сейчас стоит вопрос о работе три полных дня в неделю, два они не хотят ((('}]",Людмила,user2021223546,,,,,,,,,,,,,,,,,,,,,,,,,,
3173,3234,message,2024-08-09T15:56:49,1723211809,,,,,"У вас в цузатсблате написано должно быть(если виза - вклейка рядом с визой, если внж - отдельная бумажка которую выдавали вместе). Но обычно это 120 полных рабочих дней в год","[{'type': 'plain', 'text': 'У вас в цузатсблате написано должно быть(если виза - вклейка рядом с визой, если внж - отдельная бумажка которую выдавали вместе). Но обычно это 120 полных рабочих дней в год'}]",Misha Avrutskiy,user787983282,3233.0,,,,,2024-08-09T15:58:38,1723211918,"[{'type': 'emoji', 'count': 1, 'emoji': '👍', 'recent': [{'from': 'Людмила', 'from_id': 'user2021223546', 'date': '2024-08-09T15:58:38'}]}]",,,,,,,,,,,,,,,,,,
3174,3235,message,2024-08-09T15:58:27,1723211907,,,,,140 дней написано. Но вроде летом поднимали.. или я желаемое за действительное выдаю 🤣,"[{'type': 'plain', 'text': '140 дней написано. Но вроде летом поднимали.. или я желаемое за действительное выдаю 🤣'}]",Людмила,user2021223546,,,,,,2024-08-09T15:59:58,1723211998,"[{'type': 'emoji', 'count': 1, 'emoji': '🤷\u200d♂', 'recent': [{'from': 'Misha Avrutskiy', 'from_id': 'user787983282', 'date': '2024-08-09T15:59:58'}]}]",,,,,,,,,,,,,,,,,,
3175,3236,message,2024-08-09T20:33:23,1723228403,,,,,140 это уже после повышения,"[{'type': 'plain', 'text': '140 это уже после повышения'}]",МЖ,user3160908,3235.0,,,,,2024-08-09T20:34:33,1723228473,"[{'type': 'emoji', 'count': 1, 'emoji': '👍', 'recent': [{'from': 'Людмила', 'from_id': 'user2021223546', 'date': '2024-08-09T20:34:33'}]}]",,,,,,,,,,,,,,,,,,
3176,3237,message,2024-08-10T16:48:39,1723301319,,,,,Привет есть желающие в бильярд поиграть часов в 7?,"[{'type': 'plain', 'text': 'Привет есть желающие в бильярд поиграть часов в 7?'}]",Александр,user736465371,,,,,,,,,,,,,,,,,,,,,,,,,,
3177,3238,message,2024-08-10T17:25:51,1723303551,,,,,Го,"[{'type': 'plain', 'text': 'Го'}]",Pavel,user759619401,3237.0,,,,,,,,,,,,,,,,,,,,,,,,,
3179,3240,message,2024-08-12T18:25:22,1723479922,,,,,"Всем привет, подскажите, с кем можно связаться может тут, кого можно чуть чуть поспрашивать по универ (бакалавр)?","[{'type': 'plain', 'text': 'Всем привет, подскажите, с кем можно связаться может тут, кого можно чуть чуть поспрашивать по универ (бакалавр)?'}]",Vasya,user1428236839,,,,,,,,,,,,,,,,,,,,,,,,,,
3180,3241,message,2024-08-12T18:26:04,1723479964,,,,,"[{'type': 'mention', 'text': '@alexshunyaev'}]","[{'type': 'mention', 'text': '@alexshunyaev'}]",Никита,user390136193,3240.0,,,,,,,,,,,,,,,,,,,,,,,,,
3181,3242,message,2024-08-12T18:27:35,1723480055,,,,,"[{'type': 'mention', 'text': '@niggers'}]","[{'type': 'mention', 'text': '@niggers'}]",Andrei🗿 Андрей,user824231521,3240.0,,,,,,,,,,,,,,,,,,,,,,,,,
3182,3243,message,2024-08-12T18:45:53,1723481153,,,,,"[{'type': 'mention', 'text': '@Rusnya123'}]","[{'type': 'mention', 'text': '@Rusnya123'}]",Aza Natürlich,user1197228025,3240.0,,,,,,,,,,,,,,,,,,,,,,,,,
